"","Location","date","keyword","hits","ratio","year","month","day"
"1","US","2016-01-01","School Bullying",31,1,2016,1,1
"2","US","2016-03-01","School Bullying",39,1,2016,3,1
"3","US","2016-07-01","School Bullying",16,1,2016,7,1
"4","US","2016-09-01","School Bullying",33,1,2016,9,1
"5","US","2017-01-01","School Bullying",33,1,2017,1,1
"6","US","2017-03-01","School Bullying",35,1,2017,3,1
"7","US","2017-07-01","School Bullying",18,1,2017,7,1
"8","US","2017-09-01","School Bullying",32,1,2017,9,1
"9","US","2018-01-01","School Bullying",37,1,2018,1,1
"10","US","2018-03-01","School Bullying",48,1,2018,3,1
"11","US","2018-07-01","School Bullying",16,1,2018,7,1
"12","US","2018-09-01","School Bullying",32,1,2018,9,1
"13","US","2019-01-01","School Bullying",30,1,2019,1,1
"14","US","2019-03-01","School Bullying",35,1,2019,3,1
"15","US","2019-07-01","School Bullying",15,1,2019,7,1
"16","US","2019-09-01","School Bullying",34,1,2019,9,1
"17","US","2020-01-01","School Bullying",24,1,2020,1,1
"18","US","2020-03-01","School Bullying",29,1,2020,3,1
"19","US","2020-07-01","School Bullying",13,1,2020,7,1
"20","US","2020-09-01","School Bullying",18,1,2020,9,1
"21","US","2021-01-01","School Bullying",16,1,2021,1,1
"22","US","2021-03-01","School Bullying",26,1,2021,3,1
"23","US-AK","2016-01-01","School Bullying",22,1.49406839468857,2016,1,1
"24","US-AK","2016-03-01","School Bullying",21,1.49406839468857,2016,3,1
"25","US-AK","2016-07-01","School Bullying",0,1.49406839468857,2016,7,1
"26","US-AK","2016-09-01","School Bullying",0,1.49406839468857,2016,9,1
"27","US-AK","2017-01-01","School Bullying",21,1.49406839468857,2017,1,1
"28","US-AK","2017-03-01","School Bullying",40,1.49406839468857,2017,3,1
"29","US-AK","2017-07-01","School Bullying",0,1.49406839468857,2017,7,1
"30","US-AK","2017-09-01","School Bullying",21,1.49406839468857,2017,9,1
"31","US-AK","2018-01-01","School Bullying",20,1.49406839468857,2018,1,1
"32","US-AK","2018-03-01","School Bullying",20,1.49406839468857,2018,3,1
"33","US-AK","2018-07-01","School Bullying",0,1.49406839468857,2018,7,1
"34","US-AK","2018-09-01","School Bullying",0,1.49406839468857,2018,9,1
"35","US-AK","2019-01-01","School Bullying",21,1.49406839468857,2019,1,1
"36","US-AK","2019-03-01","School Bullying",0,1.49406839468857,2019,3,1
"37","US-AK","2019-07-01","School Bullying",0,1.49406839468857,2019,7,1
"38","US-AK","2019-09-01","School Bullying",20,1.49406839468857,2019,9,1
"39","US-AK","2020-01-01","School Bullying",20,1.49406839468857,2020,1,1
"40","US-AK","2020-03-01","School Bullying",0,1.49406839468857,2020,3,1
"41","US-AK","2020-07-01","School Bullying",0,1.49406839468857,2020,7,1
"42","US-AK","2020-09-01","School Bullying",0,1.49406839468857,2020,9,1
"43","US-AK","2021-01-01","School Bullying",0,1.49406839468857,2021,1,1
"44","US-AK","2021-03-01","School Bullying",0,1.49406839468857,2021,3,1
"45","US-AL","2016-01-01","School Bullying",32,1.35039407837693,2016,1,1
"46","US-AL","2016-03-01","School Bullying",30,1.35039407837693,2016,3,1
"47","US-AL","2016-07-01","School Bullying",8,1.35039407837693,2016,7,1
"48","US-AL","2016-09-01","School Bullying",23,1.35039407837693,2016,9,1
"49","US-AL","2017-01-01","School Bullying",31,1.35039407837693,2017,1,1
"50","US-AL","2017-03-01","School Bullying",17,1.35039407837693,2017,3,1
"51","US-AL","2017-07-01","School Bullying",19,1.35039407837693,2017,7,1
"52","US-AL","2017-09-01","School Bullying",27,1.35039407837693,2017,9,1
"53","US-AL","2018-01-01","School Bullying",43,1.35039407837693,2018,1,1
"54","US-AL","2018-03-01","School Bullying",41,1.35039407837693,2018,3,1
"55","US-AL","2018-07-01","School Bullying",10,1.35039407837693,2018,7,1
"56","US-AL","2018-09-01","School Bullying",17,1.35039407837693,2018,9,1
"57","US-AL","2019-01-01","School Bullying",13,1.35039407837693,2019,1,1
"58","US-AL","2019-03-01","School Bullying",23,1.35039407837693,2019,3,1
"59","US-AL","2019-07-01","School Bullying",27,1.35039407837693,2019,7,1
"60","US-AL","2019-09-01","School Bullying",43,1.35039407837693,2019,9,1
"61","US-AL","2020-01-01","School Bullying",11,1.35039407837693,2020,1,1
"62","US-AL","2020-03-01","School Bullying",24,1.35039407837693,2020,3,1
"63","US-AL","2020-07-01","School Bullying",14,1.35039407837693,2020,7,1
"64","US-AL","2020-09-01","School Bullying",19,1.35039407837693,2020,9,1
"65","US-AL","2021-01-01","School Bullying",20,1.35039407837693,2021,1,1
"66","US-AL","2021-03-01","School Bullying",16,1.35039407837693,2021,3,1
"67","US-AR","2016-01-01","School Bullying",60,1.44082773792373,2016,1,1
"68","US-AR","2016-03-01","School Bullying",31,1.44082773792373,2016,3,1
"69","US-AR","2016-07-01","School Bullying",0,1.44082773792373,2016,7,1
"70","US-AR","2016-09-01","School Bullying",64,1.44082773792373,2016,9,1
"71","US-AR","2017-01-01","School Bullying",30,1.44082773792373,2017,1,1
"72","US-AR","2017-03-01","School Bullying",11,1.44082773792373,2017,3,1
"73","US-AR","2017-07-01","School Bullying",0,1.44082773792373,2017,7,1
"74","US-AR","2017-09-01","School Bullying",67,1.44082773792373,2017,9,1
"75","US-AR","2018-01-01","School Bullying",42,1.44082773792373,2018,1,1
"76","US-AR","2018-03-01","School Bullying",32,1.44082773792373,2018,3,1
"77","US-AR","2018-07-01","School Bullying",0,1.44082773792373,2018,7,1
"78","US-AR","2018-09-01","School Bullying",11,1.44082773792373,2018,9,1
"79","US-AR","2019-01-01","School Bullying",37,1.44082773792373,2019,1,1
"80","US-AR","2019-03-01","School Bullying",38,1.44082773792373,2019,3,1
"81","US-AR","2019-07-01","School Bullying",0,1.44082773792373,2019,7,1
"82","US-AR","2019-09-01","School Bullying",35,1.44082773792373,2019,9,1
"83","US-AR","2020-01-01","School Bullying",23,1.44082773792373,2020,1,1
"84","US-AR","2020-03-01","School Bullying",26,1.44082773792373,2020,3,1
"85","US-AR","2020-07-01","School Bullying",23,1.44082773792373,2020,7,1
"86","US-AR","2020-09-01","School Bullying",13,1.44082773792373,2020,9,1
"87","US-AR","2021-01-01","School Bullying",10,1.44082773792373,2021,1,1
"88","US-AR","2021-03-01","School Bullying",11,1.44082773792373,2021,3,1
"89","US-AZ","2016-01-01","School Bullying",31,1.32305289702847,2016,1,1
"90","US-AZ","2016-03-01","School Bullying",27,1.32305289702847,2016,3,1
"91","US-AZ","2016-07-01","School Bullying",10,1.32305289702847,2016,7,1
"92","US-AZ","2016-09-01","School Bullying",24,1.32305289702847,2016,9,1
"93","US-AZ","2017-01-01","School Bullying",17,1.32305289702847,2017,1,1
"94","US-AZ","2017-03-01","School Bullying",20,1.32305289702847,2017,3,1
"95","US-AZ","2017-07-01","School Bullying",12,1.32305289702847,2017,7,1
"96","US-AZ","2017-09-01","School Bullying",25,1.32305289702847,2017,9,1
"97","US-AZ","2018-01-01","School Bullying",28,1.32305289702847,2018,1,1
"98","US-AZ","2018-03-01","School Bullying",25,1.32305289702847,2018,3,1
"99","US-AZ","2018-07-01","School Bullying",15,1.32305289702847,2018,7,1
"100","US-AZ","2018-09-01","School Bullying",28,1.32305289702847,2018,9,1
"101","US-AZ","2019-01-01","School Bullying",17,1.32305289702847,2019,1,1
"102","US-AZ","2019-03-01","School Bullying",26,1.32305289702847,2019,3,1
"103","US-AZ","2019-07-01","School Bullying",10,1.32305289702847,2019,7,1
"104","US-AZ","2019-09-01","School Bullying",30,1.32305289702847,2019,9,1
"105","US-AZ","2020-01-01","School Bullying",13,1.32305289702847,2020,1,1
"106","US-AZ","2020-03-01","School Bullying",23,1.32305289702847,2020,3,1
"107","US-AZ","2020-07-01","School Bullying",17,1.32305289702847,2020,7,1
"108","US-AZ","2020-09-01","School Bullying",15,1.32305289702847,2020,9,1
"109","US-AZ","2021-01-01","School Bullying",15,1.32305289702847,2021,1,1
"110","US-AZ","2021-03-01","School Bullying",28,1.32305289702847,2021,3,1
"111","US-CA","2016-01-01","School Bullying",30,1.01260692283466,2016,1,1
"112","US-CA","2016-03-01","School Bullying",38,1.01260692283466,2016,3,1
"113","US-CA","2016-07-01","School Bullying",20,1.01260692283466,2016,7,1
"114","US-CA","2016-09-01","School Bullying",27,1.01260692283466,2016,9,1
"115","US-CA","2017-01-01","School Bullying",34,1.01260692283466,2017,1,1
"116","US-CA","2017-03-01","School Bullying",39,1.01260692283466,2017,3,1
"117","US-CA","2017-07-01","School Bullying",22,1.01260692283466,2017,7,1
"118","US-CA","2017-09-01","School Bullying",34,1.01260692283466,2017,9,1
"119","US-CA","2018-01-01","School Bullying",28,1.01260692283466,2018,1,1
"120","US-CA","2018-03-01","School Bullying",46,1.01260692283466,2018,3,1
"121","US-CA","2018-07-01","School Bullying",22,1.01260692283466,2018,7,1
"122","US-CA","2018-09-01","School Bullying",30,1.01260692283466,2018,9,1
"123","US-CA","2019-01-01","School Bullying",23,1.01260692283466,2019,1,1
"124","US-CA","2019-03-01","School Bullying",31,1.01260692283466,2019,3,1
"125","US-CA","2019-07-01","School Bullying",18,1.01260692283466,2019,7,1
"126","US-CA","2019-09-01","School Bullying",43,1.01260692283466,2019,9,1
"127","US-CA","2020-01-01","School Bullying",23,1.01260692283466,2020,1,1
"128","US-CA","2020-03-01","School Bullying",30,1.01260692283466,2020,3,1
"129","US-CA","2020-07-01","School Bullying",17,1.01260692283466,2020,7,1
"130","US-CA","2020-09-01","School Bullying",19,1.01260692283466,2020,9,1
"131","US-CA","2021-01-01","School Bullying",13,1.01260692283466,2021,1,1
"132","US-CA","2021-03-01","School Bullying",28,1.01260692283466,2021,3,1
"133","US-CO","2016-01-01","School Bullying",33,1.07844801939615,2016,1,1
"134","US-CO","2016-03-01","School Bullying",42,1.07844801939615,2016,3,1
"135","US-CO","2016-07-01","School Bullying",20,1.07844801939615,2016,7,1
"136","US-CO","2016-09-01","School Bullying",29,1.07844801939615,2016,9,1
"137","US-CO","2017-01-01","School Bullying",22,1.07844801939615,2017,1,1
"138","US-CO","2017-03-01","School Bullying",26,1.07844801939615,2017,3,1
"139","US-CO","2017-07-01","School Bullying",6,1.07844801939615,2017,7,1
"140","US-CO","2017-09-01","School Bullying",19,1.07844801939615,2017,9,1
"141","US-CO","2018-01-01","School Bullying",34,1.07844801939615,2018,1,1
"142","US-CO","2018-03-01","School Bullying",32,1.07844801939615,2018,3,1
"143","US-CO","2018-07-01","School Bullying",16,1.07844801939615,2018,7,1
"144","US-CO","2018-09-01","School Bullying",29,1.07844801939615,2018,9,1
"145","US-CO","2019-01-01","School Bullying",30,1.07844801939615,2019,1,1
"146","US-CO","2019-03-01","School Bullying",20,1.07844801939615,2019,3,1
"147","US-CO","2019-07-01","School Bullying",13,1.07844801939615,2019,7,1
"148","US-CO","2019-09-01","School Bullying",25,1.07844801939615,2019,9,1
"149","US-CO","2020-01-01","School Bullying",9,1.07844801939615,2020,1,1
"150","US-CO","2020-03-01","School Bullying",15,1.07844801939615,2020,3,1
"151","US-CO","2020-07-01","School Bullying",9,1.07844801939615,2020,7,1
"152","US-CO","2020-09-01","School Bullying",20,1.07844801939615,2020,9,1
"153","US-CO","2021-01-01","School Bullying",20,1.07844801939615,2021,1,1
"154","US-CO","2021-03-01","School Bullying",6,1.07844801939615,2021,3,1
"155","US-CT","2016-01-01","School Bullying",19,1.33783721302937,2016,1,1
"156","US-CT","2016-03-01","School Bullying",23,1.33783721302937,2016,3,1
"157","US-CT","2016-07-01","School Bullying",12,1.33783721302937,2016,7,1
"158","US-CT","2016-09-01","School Bullying",23,1.33783721302937,2016,9,1
"159","US-CT","2017-01-01","School Bullying",21,1.33783721302937,2017,1,1
"160","US-CT","2017-03-01","School Bullying",47,1.33783721302937,2017,3,1
"161","US-CT","2017-07-01","School Bullying",20,1.33783721302937,2017,7,1
"162","US-CT","2017-09-01","School Bullying",19,1.33783721302937,2017,9,1
"163","US-CT","2018-01-01","School Bullying",30,1.33783721302937,2018,1,1
"164","US-CT","2018-03-01","School Bullying",35,1.33783721302937,2018,3,1
"165","US-CT","2018-07-01","School Bullying",14,1.33783721302937,2018,7,1
"166","US-CT","2018-09-01","School Bullying",28,1.33783721302937,2018,9,1
"167","US-CT","2019-01-01","School Bullying",23,1.33783721302937,2019,1,1
"168","US-CT","2019-03-01","School Bullying",23,1.33783721302937,2019,3,1
"169","US-CT","2019-07-01","School Bullying",7,1.33783721302937,2019,7,1
"170","US-CT","2019-09-01","School Bullying",23,1.33783721302937,2019,9,1
"171","US-CT","2020-01-01","School Bullying",32,1.33783721302937,2020,1,1
"172","US-CT","2020-03-01","School Bullying",29,1.33783721302937,2020,3,1
"173","US-CT","2020-07-01","School Bullying",11,1.33783721302937,2020,7,1
"174","US-CT","2020-09-01","School Bullying",22,1.33783721302937,2020,9,1
"175","US-CT","2021-01-01","School Bullying",15,1.33783721302937,2021,1,1
"176","US-CT","2021-03-01","School Bullying",24,1.33783721302937,2021,3,1
"177","US-DE","2016-01-01","School Bullying",0,1.74673579335073,2016,1,1
"178","US-DE","2016-03-01","School Bullying",28,1.74673579335073,2016,3,1
"179","US-DE","2016-07-01","School Bullying",0,1.74673579335073,2016,7,1
"180","US-DE","2016-09-01","School Bullying",0,1.74673579335073,2016,9,1
"181","US-DE","2017-01-01","School Bullying",25,1.74673579335073,2017,1,1
"182","US-DE","2017-03-01","School Bullying",0,1.74673579335073,2017,3,1
"183","US-DE","2017-07-01","School Bullying",0,1.74673579335073,2017,7,1
"184","US-DE","2017-09-01","School Bullying",12,1.74673579335073,2017,9,1
"185","US-DE","2018-01-01","School Bullying",22,1.74673579335073,2018,1,1
"186","US-DE","2018-03-01","School Bullying",33,1.74673579335073,2018,3,1
"187","US-DE","2018-07-01","School Bullying",11,1.74673579335073,2018,7,1
"188","US-DE","2018-09-01","School Bullying",0,1.74673579335073,2018,9,1
"189","US-DE","2019-01-01","School Bullying",45,1.74673579335073,2019,1,1
"190","US-DE","2019-03-01","School Bullying",22,1.74673579335073,2019,3,1
"191","US-DE","2019-07-01","School Bullying",0,1.74673579335073,2019,7,1
"192","US-DE","2019-09-01","School Bullying",11,1.74673579335073,2019,9,1
"193","US-DE","2020-01-01","School Bullying",10,1.74673579335073,2020,1,1
"194","US-DE","2020-03-01","School Bullying",9,1.74673579335073,2020,3,1
"195","US-DE","2020-07-01","School Bullying",18,1.74673579335073,2020,7,1
"196","US-DE","2020-09-01","School Bullying",0,1.74673579335073,2020,9,1
"197","US-DE","2021-01-01","School Bullying",39,1.74673579335073,2021,1,1
"198","US-DE","2021-03-01","School Bullying",45,1.74673579335073,2021,3,1
"199","US-FL","2016-01-01","School Bullying",31,1.12364669357614,2016,1,1
"200","US-FL","2016-03-01","School Bullying",19,1.12364669357614,2016,3,1
"201","US-FL","2016-07-01","School Bullying",15,1.12364669357614,2016,7,1
"202","US-FL","2016-09-01","School Bullying",40,1.12364669357614,2016,9,1
"203","US-FL","2017-01-01","School Bullying",28,1.12364669357614,2017,1,1
"204","US-FL","2017-03-01","School Bullying",25,1.12364669357614,2017,3,1
"205","US-FL","2017-07-01","School Bullying",19,1.12364669357614,2017,7,1
"206","US-FL","2017-09-01","School Bullying",29,1.12364669357614,2017,9,1
"207","US-FL","2018-01-01","School Bullying",32,1.12364669357614,2018,1,1
"208","US-FL","2018-03-01","School Bullying",41,1.12364669357614,2018,3,1
"209","US-FL","2018-07-01","School Bullying",24,1.12364669357614,2018,7,1
"210","US-FL","2018-09-01","School Bullying",18,1.12364669357614,2018,9,1
"211","US-FL","2019-01-01","School Bullying",23,1.12364669357614,2019,1,1
"212","US-FL","2019-03-01","School Bullying",24,1.12364669357614,2019,3,1
"213","US-FL","2019-07-01","School Bullying",15,1.12364669357614,2019,7,1
"214","US-FL","2019-09-01","School Bullying",31,1.12364669357614,2019,9,1
"215","US-FL","2020-01-01","School Bullying",15,1.12364669357614,2020,1,1
"216","US-FL","2020-03-01","School Bullying",25,1.12364669357614,2020,3,1
"217","US-FL","2020-07-01","School Bullying",9,1.12364669357614,2020,7,1
"218","US-FL","2020-09-01","School Bullying",15,1.12364669357614,2020,9,1
"219","US-FL","2021-01-01","School Bullying",23,1.12364669357614,2021,1,1
"220","US-FL","2021-03-01","School Bullying",26,1.12364669357614,2021,3,1
"221","US-GA","2016-01-01","School Bullying",19,1.03135124681749,2016,1,1
"222","US-GA","2016-03-01","School Bullying",29,1.03135124681749,2016,3,1
"223","US-GA","2016-07-01","School Bullying",17,1.03135124681749,2016,7,1
"224","US-GA","2016-09-01","School Bullying",24,1.03135124681749,2016,9,1
"225","US-GA","2017-01-01","School Bullying",20,1.03135124681749,2017,1,1
"226","US-GA","2017-03-01","School Bullying",29,1.03135124681749,2017,3,1
"227","US-GA","2017-07-01","School Bullying",20,1.03135124681749,2017,7,1
"228","US-GA","2017-09-01","School Bullying",37,1.03135124681749,2017,9,1
"229","US-GA","2018-01-01","School Bullying",30,1.03135124681749,2018,1,1
"230","US-GA","2018-03-01","School Bullying",39,1.03135124681749,2018,3,1
"231","US-GA","2018-07-01","School Bullying",22,1.03135124681749,2018,7,1
"232","US-GA","2018-09-01","School Bullying",21,1.03135124681749,2018,9,1
"233","US-GA","2019-01-01","School Bullying",24,1.03135124681749,2019,1,1
"234","US-GA","2019-03-01","School Bullying",38,1.03135124681749,2019,3,1
"235","US-GA","2019-07-01","School Bullying",13,1.03135124681749,2019,7,1
"236","US-GA","2019-09-01","School Bullying",34,1.03135124681749,2019,9,1
"237","US-GA","2020-01-01","School Bullying",30,1.03135124681749,2020,1,1
"238","US-GA","2020-03-01","School Bullying",37,1.03135124681749,2020,3,1
"239","US-GA","2020-07-01","School Bullying",13,1.03135124681749,2020,7,1
"240","US-GA","2020-09-01","School Bullying",21,1.03135124681749,2020,9,1
"241","US-GA","2021-01-01","School Bullying",13,1.03135124681749,2021,1,1
"242","US-GA","2021-03-01","School Bullying",17,1.03135124681749,2021,3,1
"243","US-HI","2016-01-01","School Bullying",0,1.54360736265065,2016,1,1
"244","US-HI","2016-03-01","School Bullying",19,1.54360736265065,2016,3,1
"245","US-HI","2016-07-01","School Bullying",19,1.54360736265065,2016,7,1
"246","US-HI","2016-09-01","School Bullying",9,1.54360736265065,2016,9,1
"247","US-HI","2017-01-01","School Bullying",0,1.54360736265065,2017,1,1
"248","US-HI","2017-03-01","School Bullying",48,1.54360736265065,2017,3,1
"249","US-HI","2017-07-01","School Bullying",19,1.54360736265065,2017,7,1
"250","US-HI","2017-09-01","School Bullying",17,1.54360736265065,2017,9,1
"251","US-HI","2018-01-01","School Bullying",17,1.54360736265065,2018,1,1
"252","US-HI","2018-03-01","School Bullying",50,1.54360736265065,2018,3,1
"253","US-HI","2018-07-01","School Bullying",0,1.54360736265065,2018,7,1
"254","US-HI","2018-09-01","School Bullying",37,1.54360736265065,2018,9,1
"255","US-HI","2019-01-01","School Bullying",17,1.54360736265065,2019,1,1
"256","US-HI","2019-03-01","School Bullying",0,1.54360736265065,2019,3,1
"257","US-HI","2019-07-01","School Bullying",0,1.54360736265065,2019,7,1
"258","US-HI","2019-09-01","School Bullying",26,1.54360736265065,2019,9,1
"259","US-HI","2020-01-01","School Bullying",24,1.54360736265065,2020,1,1
"260","US-HI","2020-03-01","School Bullying",7,1.54360736265065,2020,3,1
"261","US-HI","2020-07-01","School Bullying",8,1.54360736265065,2020,7,1
"262","US-HI","2020-09-01","School Bullying",15,1.54360736265065,2020,9,1
"263","US-HI","2021-01-01","School Bullying",18,1.54360736265065,2021,1,1
"264","US-HI","2021-03-01","School Bullying",20,1.54360736265065,2021,3,1
"265","US-IA","2016-01-01","School Bullying",33,2.14761264667981,2016,1,1
"266","US-IA","2016-03-01","School Bullying",20,2.14761264667981,2016,3,1
"267","US-IA","2016-07-01","School Bullying",4,2.14761264667981,2016,7,1
"268","US-IA","2016-09-01","School Bullying",14,2.14761264667981,2016,9,1
"269","US-IA","2017-01-01","School Bullying",16,2.14761264667981,2017,1,1
"270","US-IA","2017-03-01","School Bullying",34,2.14761264667981,2017,3,1
"271","US-IA","2017-07-01","School Bullying",4,2.14761264667981,2017,7,1
"272","US-IA","2017-09-01","School Bullying",20,2.14761264667981,2017,9,1
"273","US-IA","2018-01-01","School Bullying",35,2.14761264667981,2018,1,1
"274","US-IA","2018-03-01","School Bullying",24,2.14761264667981,2018,3,1
"275","US-IA","2018-07-01","School Bullying",0,2.14761264667981,2018,7,1
"276","US-IA","2018-09-01","School Bullying",10,2.14761264667981,2018,9,1
"277","US-IA","2019-01-01","School Bullying",9,2.14761264667981,2019,1,1
"278","US-IA","2019-03-01","School Bullying",22,2.14761264667981,2019,3,1
"279","US-IA","2019-07-01","School Bullying",3,2.14761264667981,2019,7,1
